Date,Month,Month,Precip (in),,Month,Precip (in)
"April 19, 2017",042017,042017,0,,,
"April 20, 2017",042017,042017,0,,,
"April 21, 2017",042017,042017,0,,,
"April 22, 2017",042017,042017,0,,,
"April 23, 2017",042017,042017,0,,,
"April 24, 2017",042017,042017,0,,,
"April 25, 2017",042017,042017,0,,,
"April 26, 2017",042017,042017,0,,,
"April 27, 2017",042017,042017,0,,,
"April 28, 2017",042017,042017,0,,,
"April 29, 2017",042017,042017,0,,,
"April 30, 2017",042017,042017,0,,,
"May 1, 2017",052017,052017,0,,,
"May 2, 2017",052017,052017,0,,,
"May 3, 2017",052017,052017,0,,,
"May 4, 2017",052017,052017,0,,,
"May 5, 2017",052017,052017,0,,,
"May 6, 2017",052017,052017,0,,,
"May 7, 2017",052017,052017,0,,,
"May 8, 2017",052017,052017,0,,,
"May 9, 2017",052017,052017,0.118,,,
"May 10, 2017",052017,052017,0,,,
"May 11, 2017",052017,052017,0,,,
"May 12, 2017",052017,052017,0,,,
"May 13, 2017",052017,052017,0,,,
"May 14, 2017",052017,052017,0,,,
"May 15, 2017",052017,052017,0,,,
"May 16, 2017",052017,052017,0,,,
"May 17, 2017",052017,052017,0,,,
"May 18, 2017",052017,052017,0,,,
"May 19, 2017",052017,052017,0,,,
"May 20, 2017",052017,052017,0,,,
"May 21, 2017",052017,052017,0,,,
"May 22, 2017",052017,052017,0,,,
"May 23, 2017",052017,052017,0,,,
"May 24, 2017",052017,052017,0,,,
"May 25, 2017",052017,052017,0,,,
"May 26, 2017",052017,052017,0,,,
"May 27, 2017",052017,052017,0,,,
"May 28, 2017",052017,052017,0,,,
"May 29, 2017",052017,052017,0,,,
"May 30, 2017",052017,052017,0,,,
"May 31, 2017",052017,052017,0,,,
"June 1, 2017",062017,062017,0,,,
"June 2, 2017",062017,062017,0,,,
"June 3, 2017",062017,062017,0,,,
"June 4, 2017",062017,062017,0,,,
"June 5, 2017",062017,062017,0,,,
"June 6, 2017",062017,062017,0,,,
"June 7, 2017",062017,062017,0,,,
"June 8, 2017",062017,062017,0,,,
"June 9, 2017",062017,062017,0,,,
"June 10, 2017",062017,062017,0,,,
"June 11, 2017",062017,062017,0,,,
"June 12, 2017",062017,062017,0,,,
"June 13, 2017",062017,062017,0,,,
"June 14, 2017",062017,062017,0,,,
"June 15, 2017",062017,062017,0,,,
"June 16, 2017",062017,062017,0,,,
"June 17, 2017",062017,062017,0,,,
"June 18, 2017",062017,062017,0,,,
"June 19, 2017",062017,062017,0,,,
"June 20, 2017",062017,062017,0,,,
"June 21, 2017",062017,062017,0,,,
"June 22, 2017",062017,062017,0,,,
"June 23, 2017",062017,062017,0,,,
"June 24, 2017",062017,062017,0,,,
"June 25, 2017",062017,062017,0,,,
"June 26, 2017",062017,062017,0,,,
"June 27, 2017",062017,062017,0,,,
"June 28, 2017",062017,062017,0,,,
"June 29, 2017",062017,062017,0,,,
"June 30, 2017",062017,062017,0,,,
"July 1, 2017",072017,072017,0,,,
"July 2, 2017",072017,072017,0,,,
"July 3, 2017",072017,072017,0,,,
"July 4, 2017",072017,072017,0,,,
"July 5, 2017",072017,072017,0,,,
"July 6, 2017",072017,072017,0,,,
"July 7, 2017",072017,072017,0,,,
"July 8, 2017",072017,072017,0.004285714,,,
"July 9, 2017",072017,072017,0,,,
"July 10, 2017",072017,072017,0.0025,,,
"July 11, 2017",072017,072017,0.127142857,,,
"July 12, 2017",072017,072017,0,,,
"July 13, 2017",072017,072017,0,,,
"July 14, 2017",072017,072017,0.02125,,,
"July 15, 2017",072017,072017,0,,,
"July 16, 2017",072017,072017,0.1825,,,
"July 17, 2017",072017,072017,0.4725,,,
"July 18, 2017",072017,072017,0.06625,,,
"July 19, 2017",072017,072017,0.01,,,
"July 20, 2017",072017,072017,0.08875,,,
"July 21, 2017",072017,072017,0.06125,,,
"July 22, 2017",072017,072017,0.115,,,
"July 23, 2017",072017,072017,0.07125,,,
"July 24, 2017",072017,072017,0.90125,,,
"July 25, 2017",072017,072017,0.0025,,,
"July 26, 2017",072017,072017,0,,,
"July 27, 2017",072017,072017,0,,,
"July 28, 2017",072017,072017,0,,,
"July 29, 2017",072017,072017,0.06125,,,
"July 30, 2017",072017,072017,0.105,,,
"July 31, 2017",072017,072017,0,,,
"August 1, 2017",082017,082017,0,,,
"August 2, 2017",082017,082017,0.0125,,,
"August 3, 2017",082017,082017,0.21625,,,
"August 4, 2017",082017,082017,0.17625,,,
"August 5, 2017",082017,082017,0.00375,,,
"August 6, 2017",082017,082017,0,,,
"August 7, 2017",082017,082017,0,,,
"August 8, 2017",082017,082017,0,,,
"August 9, 2017",082017,082017,0,,,
"August 10, 2017",082017,082017,0.00375,,,
"August 11, 2017",082017,082017,0.015,,,
"August 12, 2017",082017,082017,0.03,,,
"August 13, 2017",082017,082017,0.1675,,,
"August 14, 2017",082017,082017,0,,,
"August 15, 2017",082017,082017,0,,,
"August 16, 2017",082017,082017,0,,,
"August 17, 2017",082017,082017,0,,,
"August 18, 2017",082017,082017,0,,,
"August 19, 2017",082017,082017,0,,,
"August 20, 2017",082017,082017,0.00125,,,
"August 21, 2017",082017,082017,0,,,
"August 22, 2017",082017,082017,0,,,
"August 23, 2017",082017,082017,0.03625,,,
"August 24, 2017",082017,082017,0.045,,,
"August 25, 2017",082017,082017,0,,,
"August 26, 2017",082017,082017,0,,,
"August 27, 2017",082017,082017,0.07875,,,
"August 28, 2017",082017,082017,0,,,
"August 29, 2017",082017,082017,0,,,
"August 30, 2017",082017,082017,0,,,
"August 31, 2017",082017,082017,0,,,
"September 1, 2017",092017,092017,0,,,
"September 2, 2017",092017,092017,0,,,
"September 3, 2017",092017,092017,0,,,
"September 4, 2017",092017,092017,0,,,
"September 5, 2017",092017,092017,0,,,
"September 6, 2017",092017,092017,0,,,
"September 7, 2017",092017,092017,0,,,
"September 8, 2017",092017,092017,0.0175,,,
"September 9, 2017",092017,092017,0.08875,,,
"September 10, 2017",092017,092017,0,,,
"September 11, 2017",092017,092017,0,,,
"September 12, 2017",092017,092017,0,,,
"September 13, 2017",092017,092017,0,,,
"September 14, 2017",092017,092017,0.02375,,,
"September 15, 2017",092017,092017,0,,,
"September 16, 2017",092017,092017,0,,,
"September 17, 2017",092017,092017,0,,,
"September 18, 2017",092017,092017,0,,,
"September 19, 2017",092017,092017,0,,,
"September 20, 2017",092017,092017,0,,,
"September 21, 2017",092017,092017,0,,,
"September 22, 2017",092017,092017,0,,,
"September 23, 2017",092017,092017,0,,,
"September 24, 2017",092017,092017,0,,,
"September 25, 2017",092017,092017,0,,,
"September 26, 2017",092017,092017,0,,,
"September 27, 2017",092017,092017,0,,,
"September 28, 2017",092017,092017,0,,,
"September 29, 2017",092017,092017,0,,,
"September 30, 2017",092017,092017,0,,,
"October 1, 2017",102017,102017,0,,,
"October 2, 2017",102017,102017,0,,,
"October 3, 2017",102017,102017,0,,,
"October 4, 2017",102017,102017,0,,,
"October 5, 2017",102017,102017,0.0025,,,
"October 6, 2017",102017,102017,0,,,
"October 7, 2017",102017,102017,0,,,
"October 8, 2017",102017,102017,0,,,
"October 9, 2017",102017,102017,0,,,
"October 10, 2017",102017,102017,0,,,
"October 11, 2017",102017,102017,0,,,
"October 12, 2017",102017,102017,0,,,
"October 13, 2017",102017,102017,0,,,
"October 14, 2017",102017,102017,0,,,
"October 15, 2017",102017,102017,0,,,
"October 16, 2017",102017,102017,0,,,
"October 17, 2017",102017,102017,0,,,
"October 18, 2017",102017,102017,0,,,
"October 19, 2017",102017,102017,0.0025,,,
"October 20, 2017",102017,102017,0,,,
"October 21, 2017",102017,102017,0,,,
"October 22, 2017",102017,102017,0,,,
"October 23, 2017",102017,102017,0,,,
"October 24, 2017",102017,102017,0,,,
"October 25, 2017",102017,102017,0,,,
"October 26, 2017",102017,102017,0,,,
"October 27, 2017",102017,102017,0,,,
"October 28, 2017",102017,102017,0,,,
"October 29, 2017",102017,102017,0,,,
"October 30, 2017",102017,102017,0,,,
"October 31, 2017",102017,102017,0,,,
"November 1, 2017",112017,112017,0,,,
"November 2, 2017",112017,112017,0,,,
"November 3, 2017",112017,112017,0,,,
"November 4, 2017",112017,112017,0,,,
"November 5, 2017",112017,112017,0,,,
"November 6, 2017",112017,112017,0,,,
"November 7, 2017",112017,112017,0,,,
"November 8, 2017",112017,112017,0.00625,,,
"November 9, 2017",112017,112017,0,,,
"November 10, 2017",112017,112017,0,,,
"November 11, 2017",112017,112017,0,,,
"November 12, 2017",112017,112017,0,,,
"November 13, 2017",112017,112017,0,,,
"November 14, 2017",112017,112017,0,,,
"November 15, 2017",112017,112017,0,,,
"November 16, 2017",112017,112017,0,,,
"November 17, 2017",112017,112017,0,,,
"November 18, 2017",112017,112017,0,,,
"November 19, 2017",112017,112017,0,,,
"November 20, 2017",112017,112017,0,,,
"November 21, 2017",112017,112017,0,,,
"November 22, 2017",112017,112017,0,,,
"November 23, 2017",112017,112017,0,,,
"November 24, 2017",112017,112017,0,,,
"November 25, 2017",112017,112017,0,,,
"November 26, 2017",112017,112017,0,,,
"November 27, 2017",112017,112017,0,,,
"November 28, 2017",112017,112017,0,,,
"November 29, 2017",112017,112017,0,,,
"November 30, 2017",112017,112017,0,,,
"December 1, 2017",122017,122017,0,,,
"December 2, 2017",122017,122017,0,,,
"December 3, 2017",122017,122017,0,,,
"December 4, 2017",122017,122017,0,,,
"December 5, 2017",122017,122017,0.00875,,,
"December 6, 2017",122017,122017,0.00125,,,
"December 7, 2017",122017,122017,0,,,
"December 8, 2017",122017,122017,0,,,
"December 9, 2017",122017,122017,0,,,
"December 10, 2017",122017,122017,0,,,
"December 11, 2017",122017,122017,0,,,
"December 12, 2017",122017,122017,0,,,
"December 13, 2017",122017,122017,0,,,
"December 14, 2017",122017,122017,0,,,
"December 15, 2017",122017,122017,0,,,
"December 16, 2017",122017,122017,0,,,
"December 17, 2017",122017,122017,0.2075,,,
"December 18, 2017",122017,122017,0,,,
"December 19, 2017",122017,122017,0.001428571,,,
"December 20, 2017",122017,122017,0,,,
"December 21, 2017",122017,122017,0,,,
"December 22, 2017",122017,122017,0,,,
"December 23, 2017",122017,122017,0,,,
"December 24, 2017",122017,122017,0,,,
"December 25, 2017",122017,122017,0,,,
"December 26, 2017",122017,122017,0,,,
"December 27, 2017",122017,122017,0,,,
"December 28, 2017",122017,122017,0,,,
"December 29, 2017",122017,122017,0,,,
"December 30, 2017",122017,122017,0,,,
"December 31, 2017",122017,122017,0,,,
"January 1, 2018",012018,012018,0,,,
"January 2, 2018",012018,012018,0,,,
"January 3, 2018",012018,012018,0,,,
"January 4, 2018",012018,012018,0,,,
"January 5, 2018",012018,012018,0,,,
"January 6, 2018",012018,012018,0,,,
"January 7, 2018",012018,012018,0,,,
"January 8, 2018",012018,012018,0,,,
"January 9, 2018",012018,012018,0.10125,,,
"January 10, 2018",012018,012018,0.3,,,
"January 11, 2018",012018,012018,0,,,
"January 12, 2018",012018,012018,0,,,
"January 13, 2018",012018,012018,0,,,
"January 14, 2018",012018,012018,0,,,
"January 15, 2018",012018,012018,0,,,
"January 16, 2018",012018,012018,0,,,
"January 17, 2018",012018,012018,0,,,
"January 18, 2018",012018,012018,0,,,
"January 19, 2018",012018,012018,0,,,
"January 20, 2018",012018,012018,0.04375,,,
"January 21, 2018",012018,012018,0.0125,,,
"January 22, 2018",012018,012018,0,,,
"January 23, 2018",012018,012018,0,,,
"January 24, 2018",012018,012018,0,,,
"January 25, 2018",012018,012018,0,,,
"January 26, 2018",012018,012018,0,,,
"January 27, 2018",012018,012018,0,,,
"January 28, 2018",012018,012018,0,,,
"January 29, 2018",012018,012018,0,,,
"January 30, 2018",012018,012018,0,,,
"January 31, 2018",012018,012018,0,,,
"February 1, 2018",022018,022018,0,,,
"February 2, 2018",022018,022018,0,,,
"February 3, 2018",022018,022018,0,,,
"February 4, 2018",022018,022018,0,,,
"February 5, 2018",022018,022018,0,,,
"February 6, 2018",022018,022018,0,,,
"February 7, 2018",022018,022018,0,,,
"February 8, 2018",022018,022018,0,,,
"February 9, 2018",022018,022018,0,,,
"February 10, 2018",022018,022018,0,,,
"February 11, 2018",022018,022018,0,,,
"February 12, 2018",022018,022018,0,,,
"February 13, 2018",022018,022018,0.00875,,,
"February 14, 2018",022018,022018,0.18375,,,
"February 15, 2018",022018,022018,0.1125,,,
"February 16, 2018",022018,022018,0,,,
"February 17, 2018",022018,022018,0.00125,,,
"February 18, 2018",022018,022018,0,,,
"February 19, 2018",022018,022018,0.00125,,,
"February 20, 2018",022018,022018,0,,,
"February 21, 2018",022018,022018,0,,,
"February 22, 2018",022018,022018,0,,,
"February 23, 2018",022018,022018,0,,,
"February 24, 2018",022018,022018,0,,,
"February 25, 2018",022018,022018,0,,,
"February 26, 2018",022018,022018,0,,,
"February 27, 2018",022018,022018,0.09875,,,
"February 28, 2018",022018,022018,0.13,,,
"March 1, 2018",032018,032018,0,,,
"March 2, 2018",032018,032018,0,,,
"March 3, 2018",032018,032018,0,,,
"March 4, 2018",032018,032018,0,,,
"March 5, 2018",032018,032018,0,,,
"March 6, 2018",032018,032018,0,,,
"March 7, 2018",032018,032018,0,,,
"March 8, 2018",032018,032018,0,,,
"March 9, 2018",032018,032018,0,,,
"March 10, 2018",032018,032018,0.001428571,,,
"March 11, 2018",032018,032018,0.052857143,,,
"March 12, 2018",032018,032018,0,,,
"March 13, 2018",032018,032018,0,,,
"March 14, 2018",032018,032018,0,,,
"March 15, 2018",032018,032018,0,,,
"March 16, 2018",032018,032018,0,,,
"March 17, 2018",032018,032018,0,,,
"March 18, 2018",032018,032018,0.0025,,,
"March 19, 2018",032018,032018,0,,,
"March 20, 2018",032018,032018,0,,,
"March 21, 2018",032018,032018,0,,,
"March 22, 2018",032018,032018,0,,,
"March 23, 2018",032018,032018,0,,,
"March 24, 2018",032018,032018,0,,,
"March 25, 2018",032018,032018,0,,,
"March 26, 2018",032018,032018,0,,,
"March 27, 2018",032018,032018,0,,,
"March 28, 2018",032018,032018,0,,,
"March 29, 2018",032018,032018,0,,,
"March 30, 2018",032018,032018,0,,,
"March 31, 2018",032018,032018,0,,,
"April 1, 2018",042018,042018,0,,,
"April 2, 2018",042018,042018,0,,,
"April 3, 2018",042018,042018,0,,,
"April 4, 2018",042018,042018,0,,,
"April 5, 2018",042018,042018,0,,,
"April 6, 2018",042018,042018,0,,,
"April 7, 2018",042018,042018,0,,,
"April 8, 2018",042018,042018,0,,,
"April 9, 2018",042018,042018,0,,,
"April 10, 2018",042018,042018,0,,,
"April 11, 2018",042018,042018,0,,,
"April 12, 2018",042018,042018,0,,,
"April 13, 2018",042018,042018,0,,,
"April 14, 2018",042018,042018,0,,,
"April 15, 2018",042018,042018,0,,,
"April 16, 2018",042018,042018,0,,,
"April 17, 2018",042018,042018,0,,,
"April 18, 2018",042018,042018,0,,,
"April 19, 2018",042018,042018,0,,,
"April 20, 2018",042018,042018,0,,,
"April 21, 2018",042018,042018,0,,,
"April 22, 2018",042018,042018,0,,,
"April 23, 2018",042018,042018,0,,,
"April 24, 2018",042018,042018,0,,,
"April 25, 2018",042018,042018,0,,,
"April 26, 2018",042018,042018,0,,,
"April 27, 2018",042018,042018,0,,,
"April 28, 2018",042018,042018,0,,,
"April 29, 2018",042018,042018,0,,,
"April 30, 2018",042018,042018,0,,,
"May 1, 2018",052018,052018,0.005,,,
"May 2, 2018",052018,052018,0.08125,,,
"May 3, 2018",052018,052018,0,,,
"May 4, 2018",052018,052018,0,,,
"May 5, 2018",052018,052018,0,,,
"May 6, 2018",052018,052018,0,,,
"May 7, 2018",052018,052018,0,,,
"May 8, 2018",052018,052018,0,,,
"May 9, 2018",052018,052018,0,,,
"May 10, 2018",052018,052018,0,,,
"May 11, 2018",052018,052018,0,,,
"May 12, 2018",052018,052018,0,,,
"May 13, 2018",052018,052018,0,,,
"May 14, 2018",052018,052018,0,,,
"May 15, 2018",052018,052018,0,,,
"May 16, 2018",052018,052018,0,,,
"May 17, 2018",052018,052018,0,,,
"May 18, 2018",052018,052018,0,,,
"May 19, 2018",052018,052018,0,,,
"May 20, 2018",052018,052018,0,,,
"May 21, 2018",052018,052018,0,,,
"May 22, 2018",052018,052018,0,,,
"May 23, 2018",052018,052018,0,,,
"May 24, 2018",052018,052018,0,,,
"May 25, 2018",052018,052018,0,,,
"May 26, 2018",052018,052018,0,,,
"May 27, 2018",052018,052018,0,,,
"May 28, 2018",052018,052018,0,,,
"May 29, 2018",052018,052018,0,,,
"May 30, 2018",052018,052018,0,,,
"May 31, 2018",052018,052018,0,,,
"June 1, 2018",062018,062018,0,,,
"June 2, 2018",062018,062018,0,,,
"June 3, 2018",062018,062018,0,,,
"June 4, 2018",062018,062018,0,,,
"June 5, 2018",062018,062018,0,,,
"June 6, 2018",062018,062018,0,,,
"June 7, 2018",062018,062018,0,,,
"June 8, 2018",062018,062018,0,,,
"June 9, 2018",062018,062018,0,,,
"June 10, 2018",062018,062018,0,,,
"June 11, 2018",062018,062018,0,,,
"June 12, 2018",062018,062018,0,,,
"June 13, 2018",062018,062018,0,,,
"June 14, 2018",062018,062018,0,,,
"June 15, 2018",062018,062018,0,,,
"June 16, 2018",062018,062018,0.10375,,,
"June 17, 2018",062018,062018,0.005,,,
"June 18, 2018",062018,062018,0,,,
"June 19, 2018",062018,062018,0,,,
"June 20, 2018",062018,062018,0,,,
"June 21, 2018",062018,062018,0,,,
"June 22, 2018",062018,062018,0,,,
"June 23, 2018",062018,062018,0,,,
"June 24, 2018",062018,062018,0,,,
"June 25, 2018",062018,062018,0,,,
"June 26, 2018",062018,062018,0,,,
"June 27, 2018",062018,062018,0,,,
"June 28, 2018",062018,062018,0,,,
"June 29, 2018",062018,062018,0,,,
"June 30, 2018",062018,062018,0,,,
"July 1, 2018",072018,072018,0,,,
"July 2, 2018",072018,072018,0,,,
"July 3, 2018",072018,072018,0,,,
"July 4, 2018",072018,072018,0,,,
"July 5, 2018",072018,072018,0,,,
"July 6, 2018",072018,072018,0,,,
"July 7, 2018",072018,072018,0,,,
"July 8, 2018",072018,072018,0,,,
"July 9, 2018",072018,072018,0.30875,,,
"July 10, 2018",072018,072018,0.084285714,,,
"July 11, 2018",072018,072018,0.3625,,,
"July 12, 2018",072018,072018,0.06125,,,
"July 13, 2018",072018,072018,0.00375,,,
"July 14, 2018",072018,072018,0.01125,,,
"July 15, 2018",072018,072018,0.021428571,,,
"July 16, 2018",072018,072018,0.035,,,
"July 17, 2018",072018,072018,0,,,
"July 18, 2018",072018,072018,0,,,
"July 19, 2018",072018,072018,0,,,
"July 20, 2018",072018,072018,0,,,
"July 21, 2018",072018,072018,0.04,,,
"July 22, 2018",072018,072018,0,,,
"July 23, 2018",072018,072018,0,,,
"July 24, 2018",072018,072018,0.00375,,,
"July 25, 2018",072018,072018,0,,,
"July 26, 2018",072018,072018,0,,,
"July 27, 2018",072018,072018,0,,,
"July 28, 2018",072018,072018,0,,,
"July 29, 2018",072018,072018,0.00625,,,
"July 30, 2018",072018,072018,0.021428571,,,
"July 31, 2018",072018,072018,0.177142857,,,
"August 1, 2018",082018,082018,0,,,
"August 2, 2018",082018,082018,0.00625,,,
"August 3, 2018",082018,082018,0.05875,,,
"August 4, 2018",082018,082018,0,,,
"August 5, 2018",082018,082018,0,,,
"August 6, 2018",082018,082018,0,,,
"August 7, 2018",082018,082018,0.01,,,
"August 8, 2018",082018,082018,0.11125,,,
"August 9, 2018",082018,082018,0.16,,,
"August 10, 2018",082018,082018,0.52375,,,
"August 11, 2018",082018,082018,0.5025,,,
"August 12, 2018",082018,082018,0,,,
"August 13, 2018",082018,082018,0.0125,,,
"August 14, 2018",082018,082018,0.02875,,,
"August 15, 2018",082018,082018,0.00625,,,
"August 16, 2018",082018,082018,0,,,
"August 17, 2018",082018,082018,0,,,
"August 18, 2018",082018,082018,0,,,
"August 19, 2018",082018,082018,0.001428571,,,
"August 20, 2018",082018,082018,0,,,
"August 21, 2018",082018,082018,0.0325,,,
"August 22, 2018",082018,082018,0.02875,,,
"August 23, 2018",082018,082018,0.06625,,,
"August 24, 2018",082018,082018,0.40625,,,
"August 25, 2018",082018,082018,0.06125,,,
"August 26, 2018",082018,082018,0,,,
"August 27, 2018",082018,082018,0,,,
"August 28, 2018",082018,082018,0,,,
"August 29, 2018",082018,082018,0,,,
"August 30, 2018",082018,082018,0,,,
"August 31, 2018",082018,082018,0,,,
"September 1, 2018",092018,092018,0,,,
"September 2, 2018",092018,092018,0.0575,,,
"September 3, 2018",092018,092018,0.027142857,,,
"September 4, 2018",092018,092018,0,,,
"September 5, 2018",092018,092018,0,,,
"September 6, 2018",092018,092018,0,,,
"September 7, 2018",092018,092018,0,,,
"September 8, 2018",092018,092018,0,,,
"September 9, 2018",092018,092018,0,,,
"September 10, 2018",092018,092018,0,,,
"September 11, 2018",092018,092018,0,,,
"September 12, 2018",092018,092018,0,,,
"September 13, 2018",092018,092018,0,,,
"September 14, 2018",092018,092018,0,,,
"September 15, 2018",092018,092018,0,,,
"September 16, 2018",092018,092018,0,,,
"September 17, 2018",092018,092018,0,,,
"September 18, 2018",092018,092018,0,,,
"September 19, 2018",092018,092018,0.23625,,,
"September 20, 2018",092018,092018,0.0325,,,
"September 21, 2018",092018,092018,0,,,
"September 22, 2018",092018,092018,0,,,
"September 23, 2018",092018,092018,0,,,
"September 24, 2018",092018,092018,0,,,
"September 25, 2018",092018,092018,0,,,
"September 26, 2018",092018,092018,0,,,
"September 27, 2018",092018,092018,0,,,
"September 28, 2018",092018,092018,0,,,
"September 29, 2018",092018,092018,0,,,
"September 30, 2018",092018,092018,0.01875,,,
"October 1, 2018",102018,102018,0.2125,,,
"October 2, 2018",102018,102018,1.94125,,,
"October 3, 2018",102018,102018,0.465,,,
"October 4, 2018",102018,102018,0.00125,,,
"October 5, 2018",102018,102018,0,,,
"October 6, 2018",102018,102018,0,,,
"October 7, 2018",102018,102018,0.78375,,,
"October 8, 2018",102018,102018,0.0225,,,
"October 9, 2018",102018,102018,0,,,
"October 10, 2018",102018,102018,0,,,
"October 11, 2018",102018,102018,0.0025,,,
"October 12, 2018",102018,102018,0.012857143,,,
"October 13, 2018",102018,102018,1.14125,,,
"October 14, 2018",102018,102018,0.0225,,,
"October 15, 2018",102018,102018,0.13,,,
"October 16, 2018",102018,102018,0.025,,,
"October 17, 2018",102018,102018,0,,,
"October 18, 2018",102018,102018,0,,,
"October 19, 2018",102018,102018,0,,,
"October 20, 2018",102018,102018,0,,,
"October 21, 2018",102018,102018,0.00125,,,
"October 22, 2018",102018,102018,0.02375,,,
"October 23, 2018",102018,102018,0.025,,,
"October 24, 2018",102018,102018,0.195,,,
"October 25, 2018",102018,102018,0,,,
"October 26, 2018",102018,102018,0,,,
"October 27, 2018",102018,102018,0,,,
"October 28, 2018",102018,102018,0,,,
"October 29, 2018",102018,102018,0,,,
"October 30, 2018",102018,102018,0,,,
"October 31, 2018",102018,102018,0,,,
"November 1, 2018",112018,112018,0,,,
"November 2, 2018",112018,112018,0,,,
"November 3, 2018",112018,112018,0,,,
"November 4, 2018",112018,112018,0,,,
"November 5, 2018",112018,112018,0,,,
"November 6, 2018",112018,112018,0,,,
"November 7, 2018",112018,112018,0,,,
"November 8, 2018",112018,112018,0,,,
"November 9, 2018",112018,112018,0,,,
"November 10, 2018",112018,112018,0,,,
"November 11, 2018",112018,112018,0,,,
"November 12, 2018",112018,112018,0,,,
"November 13, 2018",112018,112018,0,,,
"November 14, 2018",112018,112018,0,,,
"November 15, 2018",112018,112018,0,,,
"November 16, 2018",112018,112018,0,,,
"November 17, 2018",112018,112018,0,,,
"November 18, 2018",112018,112018,0,,,
"November 19, 2018",112018,112018,0,,,
"November 20, 2018",112018,112018,0,,,
"November 21, 2018",112018,112018,0,,,
"November 22, 2018",112018,112018,0,,,
"November 23, 2018",112018,112018,0,,,
"November 24, 2018",112018,112018,0,,,
"November 25, 2018",112018,112018,0,,,
"November 26, 2018",112018,112018,0,,,
"November 27, 2018",112018,112018,0,,,
"November 28, 2018",112018,112018,0,,,
"November 29, 2018",112018,112018,0.106666667,,,
"November 30, 2018",112018,112018,0.252857143,,,
"December 1, 2018",122018,122018,0.01875,,,
"December 2, 2018",122018,122018,0,,,
"December 3, 2018",122018,122018,0,,,
"December 4, 2018",122018,122018,0,,,
"December 5, 2018",122018,122018,0,,,
"December 6, 2018",122018,122018,0.03625,,,
"December 7, 2018",122018,122018,0.057142857,,,
"December 8, 2018",122018,122018,0,,,
"December 9, 2018",122018,122018,0,,,
"December 10, 2018",122018,122018,0,,,
"December 11, 2018",122018,122018,0,,,
"December 12, 2018",122018,122018,0,,,
"December 13, 2018",122018,122018,0,,,
"December 14, 2018",122018,122018,0,,,
"December 15, 2018",122018,122018,0,,,
"December 16, 2018",122018,122018,0,,,
"December 17, 2018",122018,122018,0,,,
"December 18, 2018",122018,122018,0,,,
"December 19, 2018",122018,122018,0,,,
"December 20, 2018",122018,122018,0,,,
"December 21, 2018",122018,122018,0,,,
"December 22, 2018",122018,122018,0,,,
"December 23, 2018",122018,122018,0,,,
"December 24, 2018",122018,122018,0,,,
"December 25, 2018",122018,122018,0,,,
"December 26, 2018",122018,122018,0.001428571,,,
"December 27, 2018",122018,122018,0,,,
"December 28, 2018",122018,122018,0,,,
"December 29, 2018",122018,122018,0,,,
"December 30, 2018",122018,122018,0,,,
"December 31, 2018",122018,122018,0.13,,,
"January 1, 2019",012019,012019,0.125714286,,,
"January 2, 2019",012019,012019,0.025,,,
"January 3, 2019",012019,012019,0,,,
"January 4, 2019",012019,012019,0,,,
"January 5, 2019",012019,012019,0.02375,,,
"January 6, 2019",012019,012019,0.645,,,
"January 7, 2019",012019,012019,0.0025,,,
"January 8, 2019",012019,012019,0,,,
"January 9, 2019",012019,012019,0,,,
"January 10, 2019",012019,012019,0,,,
"January 11, 2019",012019,012019,0.00125,,,
"January 12, 2019",012019,012019,0.00875,,,
"January 13, 2019",012019,012019,0.0775,,,
"January 14, 2019",012019,012019,0.01,,,
"January 15, 2019",012019,012019,0.07375,,,
"January 16, 2019",012019,012019,0.045,,,
"January 17, 2019",012019,012019,0,,,
"January 18, 2019",012019,012019,0,,,
"January 19, 2019",012019,012019,0,,,
"January 20, 2019",012019,012019,0,,,
"January 21, 2019",012019,012019,0,,,
"January 22, 2019",012019,012019,0,,,
"January 23, 2019",012019,012019,0,,,
"January 24, 2019",012019,012019,0,,,
"January 25, 2019",012019,012019,0,,,
"January 26, 2019",012019,012019,0,,,
"January 27, 2019",012019,012019,0,,,
"January 28, 2019",012019,012019,0,,,
"January 29, 2019",012019,012019,0,,,
"January 30, 2019",012019,012019,0,,,
"January 31, 2019",012019,012019,0,,,
"February 1, 2019",022019,022019,0,,,
"February 2, 2019",022019,022019,0,,,
"February 3, 2019",022019,022019,0.501428571,,,
"February 4, 2019",022019,022019,0.01875,,,
"February 5, 2019",022019,022019,0.01625,,,
"February 6, 2019",022019,022019,0.15375,,,
"February 7, 2019",022019,022019,0,,,
"February 8, 2019",022019,022019,0,,,
"February 9, 2019",022019,022019,0,,,
"February 10, 2019",022019,022019,0,,,
"February 11, 2019",022019,022019,0,,,
"February 12, 2019",022019,022019,0,,,
"February 13, 2019",022019,022019,0,,,
"February 14, 2019",022019,022019,0.16875,,,
"February 15, 2019",022019,022019,0.09375,,,
"February 16, 2019",022019,022019,0,,,
"February 17, 2019",022019,022019,0,,,
"February 18, 2019",022019,022019,0.06,,,
"February 19, 2019",022019,022019,0.00125,,,
"February 20, 2019",022019,022019,0,,,
"February 21, 2019",022019,022019,0.968571429,,,
"February 22, 2019",022019,022019,0.932857143,,,
"February 23, 2019",022019,022019,0.185714286,,,
"February 24, 2019",022019,022019,0.02,,,
"February 25, 2019",022019,022019,0,,,
